7778,Kyoukai no Rinne 3rd Season,3835,TV,25,Apr 2017 - Sep 2017,7.04
7779,Yume-iro Pâtissière,845,TV,50,Oct 2009 - Sep 2010,7.84
7780,Ojiisan no Lamp,1669,Movie,1,Mar 2011 - Mar 2011,7.52
7781,Domo TV,7992,TV,26,2008 - 2008,6.18
7782,Bic Contact X Mameshiba Collab CM,11912,Special,2,Aug 2013 - Aug 2013,5.07
7783,Bollogi Iyagi,11307,ONA,1,2003 - 2003,5.35
7784,Muv-Luv Alternative,9712,TV,12,Oct 2021 - Dec 2021,5.8
7785,New Game!!,1127,TV,12,Jul 2017 - Sep 2017,7.71
7786,Overlord II,1010,TV,13,Jan 2018 - Apr 2018,7.76
7787,Ogaki Matsuri ni Ikou yo!,10623,ONA,1,Mar 2020 - Mar 2020,5.56
7788,Aoi Bungaku Series,1175,TV,12,Oct 2009 - Dec 2009,7.69
7789,Akai Kiba: Blue Sonnet,7969,OVA,5,Jul 1989 - Jun 1990,6.19
7790,Ginga Tetsudou 999: Eternal Fantasy,6301,Movie,1,Mar 1998 - Mar 1998,6.52
7791,Kyoukai Senki Part 2,6254,TV,12,Apr 2022 - Jun 2022,6.52
7792,Hashire Melos (Movie),4527,Movie,1,Jun 1992 - Jun 1992,6.88
7793,"Haikyuu!! vs. ""Akaten""",980,OVA,1,May 2016 - May 2016,7.77
7794,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,1654,Special,1,Aug 2011 - Aug 2011,7.52
7795,Move to the Future,10369,ONA,0,,7.52
7796,Xiao Mo Tou Baolu La!,6395,ONA,13,Jan 2022 - Apr 2022,6.5
7797,Future GPX Cyber Formula Graffiti,7706,OVA,1,Aug 1992 - Aug 1992,6.24
7798,Yoroiden Samurai Troopers Gaiden,6397,OVA,2,Apr 1989 - Jun 1989,6.5
7799,Yuugo: Koushounin,3739,TV,13,Feb 2004 - May 2004,7.06
7800,Tentou Mushi no Uta,8024,TV,104,Oct 1974 - Sep 1976,6.18
7801,Obocchama-kun,9015,TV,164,Jan 1989 - Sep 1992,5.97
7802,Fate/kaleid liner Prisma☆Illya 2wei!,2946,TV,10,Jul 2014 - Sep 2014,7.22
7803,Kandagawa Jet Girls,9977,TV,12,Oct 2019 - Jan 2020,5.74
7804,Overlord: Ple Ple Pleiades,4183,Special,8,Sep 2015 - Feb 2016,6.96
7805,Soukou no Strain,3949,TV,13,Nov 2006 - Feb 2007,7.02
7806,Pokemon Movie 14 White: Victini to Kuroki Eiyuu Zekrom,5803,Movie,1,Jul 2011 - Jul 2011,6.61
7807,Kara The Animation,11856,TV,5,Mar 2013 - Mar 2013,5.1
7808,Shin Koihime†Musou: Live Revolution,6378,OVA,1,Mar 2010 - Mar 2010,6.51
7809,Kaitou Joker,4283,TV,13,Oct 2014 - Jan 2015,6.93
7810,Kaijuu Sakaba Kanpai!,10803,TV,13,Jul 2015 - Sep 2015,5.51
7811,"Shachou,0,,13,,5.51
7812,Hand Shakers: Go ago Go,10710,Special,1,Jul 2017 - Jul 2017,5.54
7813,Blade Runner: Black Out 2022,4392,ONA,1,Sep 2017 - Sep 2017,6.91
7814,JaJa Uma! Quartet,10356,OVA,2,May 1997 - Sep 1997,5.64
7815,Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!,5359,Movie,1,Dec 2015 - Dec 2015,6.7
7816,Hifuu Katsudou Kiroku: The Sealed Esoteric History,2802,OVA,0,,6.7
7817,Arei no Kagami: Way to the Virgin Space,11129,Movie,1,Mar 1985 - Mar 1985,5.4
7818,Burning Blood,8428,OVA,3,Apr 1990 - Apr 1991,6.09
7819,3-nen Z-gumi Ginpachi-sensei Announcement Special,1895,Special,1,Mar 2023 - Mar 2023,7.45
7820,Lupin tai Holmes,9694,Special,1,May 1981 - May 1981,5.81
7821,Future GPX Cyber Formula Zero,2098,OVA,8,Apr 1994 - Feb 1995,7.4
7822,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,1575,Movie,1,Dec 1997 - Dec 1997,7.55
7823,Robocar Poli 2,10679,TV,26,Dec 2011 - May 2012,5.55
7824,Lupin III: Nusumareta Lupin,3981,Special,1,Jul 2004 - Jul 2004,7.01
7825,Propagate,12574,Movie,1,1935 - 1935,4.47
7826,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,1137,Movie,1,Dec 2014 - Dec 2014,7.71
7827,Edomae Elf,2578,TV,12,Apr 2023 - Jun 2023,7.29
7828,Kidou Shinseiki Gundam X,2348,TV,39,Apr 1996 - Dec 1996,7.34
7829,Ginga Tetsudou 999 (Movie),1552,Movie,1,Aug 1979 - Aug 1979,7.55
7830,Isuca: Gokuraku,7713,OVA,1,Aug 2015 - Aug 2015,6.24
7831,"Manga ""Bakemonogatari"" Shaft Seisaku Tokubetsu PV",2980,ONA,1,Feb 2022 - Feb 2022,7.21
7832,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,858,OVA,1,Dec 2005 - Dec 2005,7.84
7833,Ao Haru Ride,1277,TV,12,Jul 2014 - Sep 2014,7.64
7834,Hirano to Kagiura,5250,Movie,1,Feb 2023 - Feb 2023,6.72
7835,Koukaku Kidoutai Nyuumon Arise,5410,TV,26,Jan 2014 - Jul 2014,6.69
7836,Air Recap,7800,Special,1,Apr 2005 - Apr 2005,6.22
7837,Ankoku Cat VS,10889,ONA,3,Jan 2011 - Jan 2012,5.48
7838,Totsukuni no Shoujo (2022),1645,OVA,1,Mar 2022 - Mar 2022,7.52
7839,Majuu Sensen,10053,OVA,3,Oct 1990 - Oct 1990,5.72
7840,Ichigo Mashimaro Encore,1210,OVA,2,Jan 2009 - Mar 2009,7.67
7841,Zashiki Warashi no Tatami-chan,11691,ONA,12,Apr 2020 - Jun 2020,5.19
7842,Memory (ONA),8363,ONA,1,Apr 2009 - Apr 2009,6.11
7843,Marvel Future Avengers 2nd Season,10426,TV,13,Jul 2018 - Oct 2018,5.62
7844,Grisaia no Kajitsu,1796,TV,13,Oct 2014 - Dec 2014,7.48
7845,Haikyuu!! Second Season,71,TV,25,Oct 2015 - Mar 2016,8.63
7846,Junjou Romantica OVA,1149,OVA,2,Dec 2012 - Dec 2015,7.7
7847,Kaze no Tairiku,8067,Movie,1,Jul 1992 - Jul 1992,6.17
7848,Mononogatari,2984,TV,12,Jan 2023 - Mar 2023,7.21
7849,Dynamic Chord,12515,TV,12,Oct 2017 - Dec 2017,4.57
7850,Time Bokan Series: Itadakiman,9784,TV,20,Apr 1983 - Sep 1983,5.79
7851,Kinnikuman II Sei,4366,TV,51,Jan 2002 - Dec 2002,6.91
7852,Paperman,11236,ONA,1,Aug 2011 - Aug 2011,5.37
7853,Akuma-kun: Youkoso Akuma Land e!!,9498,Movie,1,Mar 1990 - Mar 1990,5.86
7854,Youkai Watch: Shadow Side,5820,TV,49,Apr 2018 - Mar 2019,6.61
7855,Kagewani: Shou,6861,TV,13,Apr 2016 - Jun 2016,6.41
7856,Konchuu Monogatari Minashigo Hutch,4462,TV,91,Apr 1970 - Dec 1971,6.89
7857,Mazinger Z tai Devilman,8446,Movie,1,Jul 1973 - Jul 1973,6.09
7858,Fast Week,11671,ONA,1,Feb 2015 - Feb 2015,5.19
7859,Devidol!,11319,TV,11,Oct 2018 - Dec 2018,5.34
7860,Erementar Gerad,2797,TV,26,Apr 2005 - Sep 2005,7.25
7861,Gokukoku no Brynhildr,4591,TV,13,Apr 2014 - Jun 2014,6.86
7862,Gundam UC x Nike SB,10863,ONA,1,Sep 2021 - Sep 2021,5.49
7863,Aharen-san wa Hakarenai Mini,9244,ONA,18,Mar 2022 - Jun 2022,5.92
7864,Mai-Otome Specials,4294,Special,9,Jan 2006 - Sep 2006,6.93
7865,Mameshiba Gakuen,11329,Special,8,Nov 2015 - Jan 2020,5.34
7866,Macross Δ,2681,TV,26,Apr 2016 - Sep 2016,7.27
7867,Final Approach,6297,TV,13,Oct 2004 - Dec 2004,6.52
7868,Haikyuu!! Movie 3: Sainou to Sense,424,Movie,1,Sep 2017 - Sep 2017,8.14
7869,Waanabi.jk,12088,Special,2,Jul 2013 - Sep 2015,4.96
7870,Caramel Honey,4953,ONA,30,Jun 2018 - Aug 2018,6.78
7871,Otome wa Boku ni Koishiteru,3873,TV,12,Oct 2006 - Dec 2006,7.03
7872,Jiu Tian Xuan Di Jue 2nd Season,7628,ONA,52,May 2022 - Oct 2022,6.26
7873,Higurashi no Naku Koro ni,749,TV,26,Apr 2006 - Sep 2006,7.89
7874,Joker Game,3911,TV,12,Apr 2016 - Jun 2016,7.03
7875,Yoake Mae yori Ruriiro na: Crescent Love,3611,TV,12,Oct 2006 - Dec 2006,7.09
7876,Honoo no Tenkousei,5911,OVA,2,May 1991 - May 1991,6.59
7877,Xin Jue,9238,ONA,13,Oct 2020 - Dec 2020,5.92
7878,ReLIFE: Kanketsu-hen,339,Special,4,Mar 2018 - Mar 2018,8.2
7879,Highway Jenny,11875,OVA,1,Sep 2006 - Sep 2006,5.09
7880,Ashita no Joe (Movie),3675,Movie,1,Mar 1980 - Mar 1980,7.07
7881,Amemiya-san,6940,ONA,3,Mar 2021 - Aug 2021,6.39
7882,Makyuu Senjou,12251,OVA,2,Mar 1991 - May 1991,4.82
7883,Hottarake no Shima: Haruka to Mahou no Kagami,2444,Movie,1,Aug 2009 - Aug 2009,7.32
7884,Animegatari x Koukaku Kidoutai Collab Eizou,11776,ONA,1,Jun 2015 - Jun 2015,5.14
7885,Kami nomi zo Shiru Sekai: Flag 0,4459,OVA,1,Sep 2010 - Sep 2010,6.89
7886,Kanon Kazahana,5409,Special,1,May 2003 - May 2003,6.69
7887,Ghiblies,7166,Special,2,Apr 2000 - Jul 2002,6.35
7888,gdgd Fairies 2 Episode 0,9578,Special,1,Dec 2012 - Dec 2012,5.84
7889,Kinnikuman: New York Kiki Ippatsu!,7127,Movie,1,Mar 1986 - Mar 1986,6.36
7890,Hypnosis Mic: Division Rap Battle - Rhyme Anima,4874,TV,13,Oct 2020 - Dec 2020,6.8
7891,Katte ni Kaizou,4547,OVA,6,May 2011 - Oct 2011,6.87
7892,IS: Infinite Stratos 2 - World Purge-hen,4664,OVA,1,Nov 2014 - Nov 2014,6.85
7893,Balloon,12133,ONA,1,2013 - 2013,4.92
7894,Elf wo Karu Mono-tachi II,3923,TV,12,Oct 1997 - Dec 1997,7.02
7895,Oraa Guzura Dado (1987),8013,TV,44,Oct 1987 - Sep 1988,6.18
7896,Souten Kouro,2918,TV,26,Apr 2009 - Sep 2009,7.23
7897,Yuu☆Yuu☆Hakusho,141,TV,112,Oct 1992 - Jan 1995,8.46
7898,Nanashi Kaidan,10412,TV,10,Aug 2022 - Aug 2022,5.63
7899,Tanoshii Saki Uta Animation,10740,ONA,1,Apr 2016 - Apr 2016,5.53
7900,Wangu Xian Qiong III: Eren Gu Pian,7887,ONA,13,Mar 2019 - May 2019,6.2
7901,Ikkitousen: Dragon Destiny Specials,5843,Special,6,Jun 2007 - Nov 2007,6.61
7902,Yofukashi no Uta,587,TV,13,Jul 2022 - Sep 2022,8
7903,Gegege no Kitarou (1985 Movie),9508,Movie,1,Dec 1985 - Dec 1985,5.86
7904,Crayon Shin-chan Movie 23: Ora no Hikkoshi Monogatari - Saboten Daisuugeki,3679,Movie,1,Apr 2015 - Apr 2015,7.07
7905,Onnanoko tte.,11147,Special,4,Feb 2015 - Feb 2015,5.4
7906,Pokemon: Pikachu Tankentai,6180,Movie,1,Jul 1999 - Jul 1999,6.54
7907,The iDOLM@STER Cinderella Girls: Special Program,6823,Special,1,Feb 2015 - Feb 2015,6.42
7908,Kakushigoto Movie,1214,Movie,1,Jul 2021 - Jul 2021,7.67
7909,Pucca 3,6877,TV,26,Dec 2018 - Oct 2019,6.41
7910,Kurenai Sanshirou,7178,TV,26,Apr 1969 - Sep 1969,6.35
7911,Nora to Oujo to Noraneko Heart: Nora Fuku Ekichou Shuunin-shiki,11680,ONA,1,Sep 2018 - Sep 2018,5.19
7912,Spectral Force Chronicle Divergence,12579,OVA,1,Jun 2005 - Jun 2005,4.46
7913,Natsume Yuujinchou Roku Specials,179,Special,2,Sep 2017 - Oct 2017,8.39
7914,B.B. Fish,12588,OVA,1,Feb 1994 - Feb 1994,4.44
7915,Minky Momo in Tabidachi no Eki,7434,OVA,1,Jun 1994 - Jun 1994,6.3
7916,In Search of Axis,12577,Special,3,1989 - 1991,4.46
7917,Gensou Sangokushi: Tengen Reishinki,11399,TV,12,Jan 2022 - Mar 2022,5.31
7918,Azur Lane: Bisoku Zenshin!,3915,TV,12,Jan 2021 - Mar 2021,7.02
7919,Bishoujo Mobage: Mobami-chan,11396,ONA,1,Aug 2014 - Aug 2014,5.31
7920,Pokemon: Pikachu Tanken Club,7768,Special,1,Aug 2007 - Aug 2007,6.23
7921,Shin Dousei Jidai: Hawaiian Breeze,8080,OVA,1,Jul 1992 - Jul 1992,6.17
7922,Mutant Turtles: Choujin Densetsu-hen,11643,OVA,2,May 1996 - May 1996,5.21
7923,Durarara!!x2 Ketsu,516,TV,12,Jan 2016 - Mar 2016,8.06
7924,Kuruneko: Kurunekobin,8593,Special,4,Dec 2009 - Sep 2010,6.06
7925,Wind: A Breath of Heart OVA,8325,OVA,3,Jun 2004 - Dec 2004,6.11
7926,Oshiete! Galko-chan,3871,TV,12,Jan 2016 - Mar 2016,7.03
7927,ACCA: 13-ku Kansatsu-ka Specials,4861,Special,6,Apr 2017 - Aug 2017,6.8
7928,Tang Lang Bu Chan,11242,Movie,1,1988 - 1988,5.37
7929,The IDOLM@STER Cinderella Girls: U149,1167,TV,12,Apr 2023 - Jun 2023,7.69
7930,Aa! Megami-sama! Sorezore no Tsubasa,1540,TV,22,Apr 2006 - Sep 2006,7.55
7931,Shizuku,10583,Movie,1,Oct 1965 - Oct 1965,5.58
7932,Mirai Koushi Harima SACLA NEX RAY,10774,ONA,1,Oct 2017 - Oct 2017,5.52
7933,Wanwan Sanjuushi,5136,TV,26,Oct 1981 - Mar 1982,6.74
7934,Youjo Senki: Senkyou Houkoku,5587,Special,1,Feb 2017 - Feb 2017,6.66
7935,Samero,12636,Movie,1,1992 - 1992,4.31
7936,Space Adventure Cobra,3663,Movie,1,Jul 1982 - Jul 1982,7.08
7937,Babel Nisei (OVA),9753,OVA,4,Mar 1992 - Oct 1992,5.79
7938,Akakichi no Eleven,6124,TV,52,Apr 1970 - Apr 1971,6.55
7939,Yadokari,12271,ONA,1,Oct 2011 - Oct 2011,4.81
7940,Gamers!,5078,TV,12,Jul 2017 - Sep 2017,6.76
7941,Kappa no Kaikata,8065,TV,26,Oct 2004 - Apr 2005,6.17
7942,Youkaiden Nekome Kozou,9850,TV,25,Apr 1976 - Sep 1976,5.77
7943,AOTU Shijie 2,8563,ONA,20,Oct 2017 - Feb 2018,6.07
7944,Urusei Yatsura (2022),1962,TV,23,Oct 2022 - Mar 2023,7.43
7945,Digimon Universe: Appli Monsters,6000,TV,52,Oct 2016 - Sep 2017,6.57
7946,Macademi Wasshoi!,4346,TV,12,Oct 2008 - Dec 2008,6.92
7947,"Oyaji no,0,,12,,6.92
7948,Wo Shi Da Shenxian 2nd Season,5131,ONA,16,Feb 2021 - Jun 2021,6.75
7949,Mushibugyou,2524,TV,26,Apr 2013 - Sep 2013,7.3
7950,Hoozuki no Reitetsu 2nd Season OVA,1817,OVA,3,Sep 2019 - Sep 2020,7.47
7951,Ikkyuu-san,5022,TV,296,Oct 1975 - Jun 1982,6.77
7952,Ippatsu Kanta-kun,8352,TV,53,Sep 1977 - Sep 1978,6.11
7953,Persona 5 the Animation,6738,TV,26,Apr 2018 - Sep 2018,6.43
7954,Densetsu no Yuusha no Densetsu,1653,TV,24,Jul 2010 - Dec 2010,7.52
7955,Blame! Special,11453,Special,1,Oct 2003 - Oct 2003,5.29
7956,Aikatsu! Movie,1697,Movie,1,Dec 2014 - Dec 2014,7.51
7957,Ougon Senshi Gold Lightan,8076,TV,52,Mar 1981 - Feb 1982,6.17
7958,Dorami-chan: Hello Kyouryuu Kids!!,9184,Movie,1,Mar 1993 - Mar 1993,5.93
7959,Chuunibyou demo Koi ga Shitai! Movie: Take On Me Mini-Drama - Koukai Chokuzen no... Kaiko Gekijou,4395,ONA,24,Nov 2017 - Jan 2018,6.91
7960,Nanocore 2nd Season,8536,ONA,10,Apr 2016 - Oct 2016,6.07
7961,Strike Witches: 501 Butai Hasshin Shimasu! Movie,5578,Movie,1,Oct 2019 - Oct 2019,6.66
7962,Hustle!! Tokitama-kun,12689,Special,1,1998 - 1998,4.08
7963,Kidou Keisatsu Patlabor 2 the Movie,633,Movie,1,Aug 1993 - Aug 1993,7.96
7964,Jie Mo Ren,8860,ONA,14,Apr 2016 - Jul 2016,6
7965,Koguma no Misha,8784,TV,26,Oct 1979 - Apr 1980,6.02
7966,L/R: Licensed by Royal,6965,TV,12,Jan 2003 - Mar 2003,6.39
7967,Good Morning!!! Doronjo,10566,TV,243,Mar 2015 - Mar 2016,5.58
7968,Gokudou-kun Manyuuki,1971,TV,26,Apr 1999 - Sep 1999,7.43
7969,Divine Gate,10703,TV,12,Jan 2016 - Mar 2016,5.54
7970,Chicchana Yukitsukai Sugar Specials,3969,Special,2,Aug 2003 - Aug 2003,7.01
7971,Yadosagashi,6826,Special,1,Jan 2006 - Jan 2006,6.42
7972,Candy Boy Episode: EX01 - Mirai Yohouzu,5072,OVA,1,Aug 2008 - Aug 2008,6.76
7973,Shin Chuuka Ichiban!,6881,TV,12,Oct 2019 - Dec 2019,6.41
7974,Kaitou Saint Tail,1510,TV,43,Oct 1995 - Sep 1996,7.56
7975,Deimos no Hanayome: Ran no Kumikyoku,10343,OVA,1,Aug 1988 - Aug 1988,5.64
7976,Ooi no Teiou,10477,ONA,1,Nov 2018 - Nov 2018,5.61
7977,Shogi Hour,12255,ONA,1,Oct 2008 - Oct 2008,4.82
7978,xxxHOLiC,619,TV,24,Apr 2006 - Sep 2006,7.98
7979,Hunter x Hunter Movie 1: Phantom Rouge,2727,Movie,1,Jan 2013 - Jan 2013,7.27
7980,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,847,Movie,1,Aug 2013 - Aug 2013,7.84
7981,Owari no Seraph: Nagoya Kessen-hen,1345,TV,12,Oct 2015 - Dec 2015,7.62
7982,Youkai Ningen Bem (2006),9618,TV,26,Jan 2006 - Jul 2006,5.83
7983,Buddy Spirits,11750,ONA,1,Sep 2013 - Sep 2013,5.15
7984,Tenrankai no E,8482,Movie,1,Nov 1966 - Nov 1966,6.08
7985,Sore ga Seiyuu!,3850,TV,13,Jul 2015 - Sep 2015,7.04
7986,Aggressive Retsuko: We Wish You a Metal Christmas,2851,ONA,1,Dec 2018 - Dec 2018,7.24
7987,Mochibei,12773,Movie,1,2005 - 2005,2.99
7988,Fusha no Sha,7247,Movie,1,1988 - 1988,6.33
7989,Bavel no Hon,10750,Special,1,Oct 1996 - Oct 1996,5.53
7990,Getsumen To Heiki Mina Specials,9267,Special,2,Jun 2007 - Aug 2007,5.91
7991,Blue Gender,3893,TV,26,Oct 1999 - Mar 2000,7.03
7992,Do It Yourself!!,1807,TV,12,Oct 2022 - Dec 2022,7.47
7993,"Kanojo,0,,12,,7.47
7994,Fabre-sensei wa Meitantei,6295,TV,26,Apr 2000 - Oct 2000,6.52
7995,Idol Bouei-tai Hummingbird,9634,OVA,4,Sep 1993 - Dec 1995,5.83
7996,Ultra Maniac,3245,TV,26,May 2003 - Nov 2003,7.16
7997,Kuuchuu Buranko,696,TV,11,Oct 2009 - Dec 2009,7.92
7998,Anklet to Aoi Umi,8419,Movie,1,Sep 2018 - Sep 2018,6.09
7999,Avenger,9501,TV,13,Oct 2003 - Dec 2003,5.86
8000,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,3623,TV,24,Apr 2011 - Sep 2011,7.09
8001,Kanojo ga Flag wo Oraretara: Christmas? Sonna Mono ga Boku ni Tsuuyou Suru to Omou no ka?,5386,OVA,1,Dec 2014 - Dec 2014,6.7
8002,Mahou no Princess Minky Momo: Yume wo Dakishimete,2682,TV,62,Oct 1991 - Dec 1992,7.27
8003,Maroko,7180,Movie,1,Mar 1990 - Mar 1990,6.35
8004,Carnival Phantasm EX Season,1849,OVA,1,Nov 2011 - Nov 2011,7.46
8005,Chinka,12127,Special,1,Mar 2010 - Mar 2010,4.93
8006,Dragon Ball GT,6491,TV,64,Feb 1996 - Nov 1997,6.48
8007,Kuroko no Basket: Last Game NG-shuu,1017,Special,1,Sep 2017 - Sep 2017,7.75
8008,Soushin Shoujo Matoi: Kabushiki Gaisha Knight Busters,6248,Special,1,Apr 2017 - Apr 2017,6.53
8009,Yakushiji Ryouko no Kaiki Jikenbo,3815,TV,13,Jul 2008 - Sep 2008,7.05
8010,Penguin no Mondai,9816,TV,100,Apr 2008 - Mar 2009,5.78
8011,Watashi no Hashtag ga Haenakute.,8818,ONA,1,Jan 2023 - Jan 2023,6.01
8012,Code:Realize - Sousei no Himegimi,5537,TV,12,Oct 2017 - Dec 2017,6.66
8013,"Wei,0,,12,,6.66
8014,Hirogaru Sky! Precure,1181,TV,0,,6.66
8015,Soukyuu no Fafner: Dead Aggressor - Exodus Special,4365,Special,1,Feb 2015 - Feb 2015,6.92
8016,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,7479,OVA,1,Jan 2013 - Jan 2013,6.29
8017,Hikaru no Go: Hokuto Hai e no Michi,662,Special,1,Jan 2004 - Jan 2004,7.94
8018,Inu to Shounen,10663,ONA,1,Jan 2023 - Jan 2023,5.55
8019,Gift: Eternal Rainbow - Ki no Saka Ryokan Kiki Ippatsu!!,5525,Special,1,Jun 2007 - Jun 2007,6.67
8020,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,4297,TV,13,Jan 2013 - Mar 2013,6.93
8021,Yuki no Taiyou Pilot,11297,Special,1,1972 - 1972,5.35
8022,Futoku no Guild,6003,TV,12,Oct 2022 - Dec 2022,6.57
8023,Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Encore Animation,4417,Special,1,Jul 2014 - Jul 2014,6.9
8024,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku,9125,ONA,12,Sep 2016 - Dec 2016,5.95
8025,Fire Emblem Heroes Book III Movie：Cohort of the Dead,7833,Special,1,Jul 2019 - Jul 2019,6.21
8026,Kujibiki Unbalance,8508,OVA,3,Dec 2004 - Apr 2005,6.08
8027,Saru Kani Gassen,12122,Movie,1,-,4.93
8028,"""Bungaku Shoujo"" Movie",2328,Movie,1,May 2010 - May 2010,7.34
8029,Irodorimidori,9975,TV,8,Jan 2022 - Feb 2022,5.74
8030,B: The Beginning,3177,ONA,12,Mar 2018 - Mar 2018,7.18
8031,W'z,10742,TV,13,Jan 2019 - Mar 2019,5.53
8032,Tennis no Ouji-sama,810,TV,178,Oct 2001 - Mar 2005,7.86
8033,Megumi to Taiyou: Kajuu Gummi Tweet Love Story,12079,Special,1,May 2011 - Nov 2011,4.97
8034,Bakusou Kyoudai Let's & Go MAX,5241,TV,51,Jan 1998 - Dec 1998,6.72
8035,Chobits,2093,TV,26,Apr 2002 - Sep 2002,7.4
8036,"Ijiranaide,0,,26,,7.4
8037,Thermae Romae,4245,TV,3,Jan 2012 - Jan 2012,6.94
8038,.hack//Sign,4198,TV,26,Apr 2002 - Sep 2002,6.95
8039,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,2917,TV,12,Jul 2015 - Sep 2015,7.23
8040,NoisyCell x Ponkotsu Quest,11986,ONA,1,Jun 2017 - Jun 2017,5.03
8041,Piroppo,11710,TV,23,Oct 2001 - Mar 2002,5.18
8042,Youkai Watch Movie 5: Forever Friends,6043,Movie,1,Dec 2018 - Dec 2018,6.57
8043,The Green Wind,12149,Special,1,Oct 2004 - Oct 2004,4.91
8044,Ashita no Joe 2 (Movie),2854,Movie,1,Jul 1981 - Jul 1981,7.24
8045,Karasu Tengu Kabuto,5256,TV,39,Jul 1990 - Jun 1991,6.72
8046,Chouon Senshi Borgman: Lovers Rain,10398,Movie,1,Dec 1990 - Dec 1990,5.63
8047,Towa no Quon 4: Guren no Shoushin,1646,Movie,1,Sep 2011 - Sep 2011,7.52
8048,City Hunter: The Secret Service,2046,Special,1,Jan 1996 - Jan 1996,7.41
8049,K-On!!,386,TV,26,Apr 2010 - Sep 2010,8.17
8050,Heisei Inu Monogatari Bow,2158,TV,40,Oct 1993 - Sep 1994,7.38
8051,15-fun de Wakaru: Kami no Tou,9673,ONA,2,Jun 2020 - Jun 2020,5.81
8052,Bakuman. 3rd Season Specials,4156,Special,2,Jun 2013 - Aug 2013,6.96
8053,Ningyohime Marina no Bouken,8146,TV,26,Feb 1991 - Jul 1991,6.15
8054,Ayakashi Triangle Recap,10639,Special,1,Mar 2023 - Mar 2023,5.56
8055,Gintama': Enchousen,11,TV,13,Oct 2012 - Mar 2013,9.03
8056,Cang Lan Jue,4205,ONA,12,Jul 2022 - Sep 2022,6.95
8057,Sansha Sanyou,3582,TV,12,Apr 2016 - Jun 2016,7.1
8058,"Seija Musou: Salaryman,0,,12,,7.1
8059,Boyfriend,10493,Special,1,Feb 1992 - Feb 1992,5.6
8060,Pokemon Omosakurabe Battle,11149,ONA,2,May 2022 - Dec 2022,5.4
8061,Qi Jie Diyi Xian,7948,ONA,120,Feb 2022 - Apr 2023,6.19
8062,Yubi wo Nusunda Onna,10030,Movie,1,2010 - 2010,5.72
8063,Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,2437,Movie,1,Mar 2003 - Mar 2003,7.32
8064,Birth,8847,OVA,1,Jul 1984 - Jul 1984,6
8065,ViVid Strike!,3962,TV,12,Oct 2016 - Dec 2016,7.01
8066,Onegai My Melody: Kurukuru Shuffle!,2506,TV,52,Apr 2006 - Mar 2007,7.31
8067,Hyaku-nengo no Aru Hi,11460,Movie,1,1933 - 1933,5.29
8068,Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,5313,Movie,1,Oct 2015 - Oct 2015,6.71
8069,One Piece Film: Strong World Episode 0,670,OVA,1,Apr 2010 - Apr 2010,7.94
8070,Aa! Megami-sama!,2566,OVA,5,Feb 1993 - May 1994,7.29
8071,21 Emon,7156,TV,39,May 1991 - Mar 1992,6.35
8072,Classroom☆Crisis: Tabi no Haji wa Uwanuri,7006,Special,1,Dec 2015 - Dec 2015,6.38
8073,Haiyoru! Nyaruani: Remember My Love(craft-sensei),7756,TV,11,Dec 2010 - Feb 2011,6.23
8074,Roba,11196,Movie,1,1930 - 1930,5.38
8075,Digimon Frontier,3336,TV,50,Apr 2002 - Mar 2003,7.15
8076,Pastel Memories,11824,TV,12,Jan 2019 - Mar 2019,5.12
8077,Jigoku Youchien,12547,ONA,12,Jan 2013 - Mar 2013,4.51
8078,Yatogame-chan Kansatsu Nikki,7678,TV,12,Apr 2019 - Jun 2019,6.25
8079,Ashita Genki ni Nare!: Hanbun no Satsumaimo,7680,Movie,1,Jun 2005 - Jun 2005,6.25
8080,Huoli Shaonian Wang 3: Xuji,9123,TV,26,2012 - 2012,5.95
8081,Danball Senki,4091,TV,44,Mar 2011 - Jan 2012,6.98
8082,Jungle no Ouja Tar-chan,4070,TV,50,Oct 1993 - Sep 1994,6.99
8083,Haja Kyosei G Dangaiou,11229,TV,13,Apr 2001 - Jul 2001,5.37
8084,Tensura Nikki: Tensei shitara Slime Datta Ken,1421,TV,12,Apr 2021 - Jun 2021,7.59
8085,Mahou no Mako-chan,7028,TV,48,Nov 1970 - Sep 1971,6.38
8086,Show By Rock!!,3849,TV,12,Apr 2015 - Jun 2015,7.04
